[2025-05-28T17:21:13.570849200] Restart Game
[2025-05-28T17:21:21.107225600] Initializing game with board size: 10
[2025-05-28T17:21:25.078296100] Random magic element chosen: ICE
[2025-05-28T17:21:25.237901800] Random magic element chosen: ICE
[2025-05-28T17:21:25.248311600] Random magic element chosen: LIGHTNING
[2025-05-28T17:21:25.248814400] Random magic element chosen: ICE
[2025-05-28T17:21:25.248814400] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252014400] Random magic element chosen: LIGHTNING
[2025-05-28T17:21:25.252014400] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252511900] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252511900] Random magic element chosen: ACID
[2025-05-28T17:22:04.645986] Calculated distance between (8, 7) and (6, 7) = 2
[2025-05-28T17:22:04.673820400] Calculated distance between (8, 7) and (7, 2) = 6
[2025-05-28T17:22:04.673820400] Calculated distance between (8, 7) and (7, 3) = 5
[2025-05-28T17:22:04.673820400] Calculated distance between (8, 7) and (7, 4) = 4
[2025-05-28T17:22:04.673820400] Calculated distance between (8, 7) and (7, 7) = 1
[2025-05-28T17:22:04.688466400] Calculated distance between (8, 7) and (8, 1) = 6
[2025-05-28T17:22:04.688466400] Calculated distance between (8, 7) and (8, 2) = 5
[2025-05-28T17:22:04.688466400] Calculated distance between (8, 7) and (8, 4) = 3
[2025-05-28T17:22:04.688466400] Calculated distance between (8, 7) and (8, 6) = 1
[2025-05-28T17:22:04.710455100] Calculated distance between (8, 7) and (8, 8) = 1
[2025-05-28T17:22:04.715664800] Calculated distance between (8, 7) and (8, 9) = 2
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 1) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 3) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 4) = 4
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 9) = 3
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 1) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 3) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 5) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 7) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 8) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 0) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 1) = 11
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 3) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 4) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 6) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 7) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 0) = 11
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 1) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 2) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 4) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 5) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 6) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 7) = 4
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 2) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 3) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 4) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 5) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 9) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 1) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 2) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 3) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 7) = 2
[2025-05-28T17:22:04.719030700] jjjsees Goblin at (6, 7)
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (7, 2) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (7, 3) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (7, 4) = 4
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (7, 7) = 1
[2025-05-28T17:22:04.719030700] jjjsees Potion at (7, 7)
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (8, 1) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (8, 2) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (8, 4) = 3
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (8, 6) = 1
[2025-05-28T17:22:04.719030700] jjjsees Treasure at (8, 6)
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (8, 7) = 0
[2025-05-28T17:22:04.719030700] jjjsees Mage at (8, 7)
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (8, 8) = 1
[2025-05-28T17:22:04.719030700] jjjsees Treasure at (8, 8)
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 0) = 15
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 1) = 14
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (8, 9) = 2
[2025-05-28T17:22:04.719030700] jjjsees Wall at (8, 9)
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 2) = 13
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 3) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 6) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 7) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 9) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 1) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 3) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 4) = 4
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 1) = 13
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (9, 9) = 3
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 2) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 3) = 11
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 4) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 5) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 7) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 8) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 9) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 0) = 13
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 0) = 15
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 1) = 14
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 2) = 13
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 3) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 6) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 7) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (0, 9) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 1) = 13
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 2) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 3) = 11
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 4) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 5) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 7) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 8) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (1, 9) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 0) = 13
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 1) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 3) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 5) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 7) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (2, 8) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 0) = 12
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 1) = 11
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 3) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 4) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 6) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (3, 7) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 0) = 11
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 1) = 10
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 2) = 9
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 4) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 5) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 6) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (4, 7) = 4
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 2) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 3) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 4) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 5) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (5, 9) = 5
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 1) = 8
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 2) = 7
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 3) = 6
[2025-05-28T17:22:04.719030700] Calculated distance between (8, 7) and (6, 7) = 2
[2025-05-28T17:22:04.733353300] Calculated distance between (8, 7) and (7, 2) = 6
[2025-05-28T17:22:04.733353300] Calculated distance between (8, 7) and (7, 3) = 5
[2025-05-28T17:22:04.733353300] Calculated distance between (8, 7) and (7, 4) = 4
[2025-05-28T17:22:04.733353300] Calculated distance between (8, 7) and (7, 7) = 1
[2025-05-28T17:22:04.747733400] Calculated distance between (8, 7) and (8, 1) = 6
[2025-05-28T17:22:04.748746800] Calculated distance between (8, 7) and (8, 2) = 5
[2025-05-28T17:22:04.748746800] Calculated distance between (8, 7) and (8, 4) = 3
[2025-05-28T17:22:04.748746800] Calculated distance between (8, 7) and (8, 6) = 1
[2025-05-28T17:22:04.753329800] Calculated distance between (8, 7) and (6, 7) = 2
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (0, 0) = 15
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (0, 1) = 14
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (0, 2) = 13
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (0, 3) = 12
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (0, 6) = 9
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (0, 7) = 8
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (0, 9) = 10
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 1) = 13
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 2) = 12
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 3) = 11
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 4) = 10
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 5) = 9
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 7) = 7
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 8) = 8
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (1, 9) = 9
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (2, 0) = 13
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (2, 1) = 12
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (2, 3) = 10
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (2, 5) = 8
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (2, 7) = 6
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (2, 8) = 7
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (3, 0) = 12
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (3, 1) = 11
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (3, 3) = 9
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (3, 4) = 8
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (3, 6) = 6
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (3, 7) = 5
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (4, 0) = 11
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (4, 1) = 10
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (4, 2) = 9
[2025-05-28T17:22:04.754321900] Calculated distance between (8, 7) and (4, 4) = 7
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (4, 5) = 6
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (4, 6) = 5
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (4, 7) = 4
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (5, 2) = 8
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (5, 3) = 7
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (5, 4) = 6
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (5, 5) = 5
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (5, 9) = 5
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (6, 1) = 8
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (6, 2) = 7
[2025-05-28T17:22:04.754923800] Calculated distance between (8, 7) and (6, 3) = 6
[2025-05-28T17:22:04.755424300] Calculated distance between (8, 7) and (7, 2) = 6
[2025-05-28T17:22:04.755424300] Calculated distance between (8, 7) and (7, 3) = 5
[2025-05-28T17:22:04.755424300] Calculated distance between (8, 7) and (7, 4) = 4
[2025-05-28T17:22:04.755424300] Calculated distance between (8, 7) and (7, 7) = 1
[2025-05-28T17:22:04.755424300] Calculated distance between (8, 7) and (7, 7) = 1
[2025-05-28T17:22:04.771524400] Calculated distance between (8, 7) and (8, 1) = 6
[2025-05-28T17:22:04.771524400] Calculated distance between (8, 7) and (8, 2) = 5
[2025-05-28T17:22:04.771524400] Calculated distance between (8, 7) and (8, 4) = 3
[2025-05-28T17:22:04.771524400] Calculated distance between (8, 7) and (8, 6) = 1
[2025-05-28T17:22:04.772523700] Calculated distance between (8, 7) and (8, 8) = 1
[2025-05-28T17:22:04.774539800] Calculated distance between (8, 7) and (8, 9) = 2
[2025-05-28T17:22:04.778142900] Calculated distance between (8, 7) and (9, 1) = 7
[2025-05-28T17:22:04.778142900] Calculated distance between (8, 7) and (9, 3) = 5
[2025-05-28T17:22:04.778142900] Calculated distance between (8, 7) and (9, 4) = 4
[2025-05-28T17:22:04.778403800] Calculated distance between (8, 7) and (9, 9) = 3
[2025-05-28T17:22:04.787654900] Calculated distance between (8, 7) and (8, 8) = 1
[2025-05-28T17:22:04.791207700] Calculated distance between (8, 7) and (8, 9) = 2
[2025-05-28T17:22:04.794219700] Calculated distance between (8, 7) and (9, 1) = 7
[2025-05-28T17:22:04.794219700] Calculated distance between (8, 7) and (9, 3) = 5
[2025-05-28T17:22:04.794219700] Calculated distance between (8, 7) and (9, 4) = 4
[2025-05-28T17:22:04.794219700] Calculated distance between (8, 7) and (9, 9) = 3
[2025-05-28T17:22:15.159610500] Calculated distance between (7, 7) and (0, 0) = 14
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (0, 1) = 13
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (0, 2) = 12
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (0, 3) = 11
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (0, 6) = 8
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (0, 7) = 7
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (0, 9) = 9
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 1) = 12
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 2) = 11
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 3) = 10
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 4) = 9
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 5) = 8
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 7) = 6
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 8) = 7
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (1, 9) = 8
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (2, 0) = 12
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (2, 1) = 11
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (2, 3) = 9
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (2, 5) = 7
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (2, 7) = 5
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (2, 8) = 6
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (3, 0) = 11
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (3, 1) = 10
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (3, 3) = 8
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (3, 4) = 7
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (3, 6) = 5
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (3, 7) = 4
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (4, 0) = 10
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (4, 1) = 9
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (4, 2) = 8
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (4, 4) = 6
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (4, 5) = 5
[2025-05-28T17:22:15.160609900] Calculated distance between (7, 7) and (4, 6) = 4
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (4, 7) = 3
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (5, 2) = 7
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (5, 3) = 6
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (5, 4) = 5
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (5, 5) = 4
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (5, 9) = 4
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (6, 1) = 7
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (6, 2) = 6
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (6, 3) = 5
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (7, 2) = 5
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (7, 3) = 4
[2025-05-28T17:22:15.160844700] Calculated distance between (7, 7) and (7, 4) = 3
[2025-05-28T17:22:15.175273100] Calculated distance between (7, 7) and (8, 1) = 7
[2025-05-28T17:22:15.175273100] Calculated distance between (7, 7) and (8, 2) = 6
[2025-05-28T17:22:15.175273100] Calculated distance between (7, 7) and (8, 4) = 4
[2025-05-28T17:22:15.176273100] Calculated distance between (7, 7) and (8, 6) = 2
[2025-05-28T17:22:15.181137600] Calculated distance between (7, 7) and (8, 8) = 2
[2025-05-28T17:22:15.192692400] Calculated distance between (7, 7) and (8, 9) = 3
[2025-05-28T17:22:15.192692400] Calculated distance between (7, 7) and (9, 1) = 8
[2025-05-28T17:22:15.192692400] Calculated distance between (7, 7) and (9, 3) = 6
[2025-05-28T17:22:15.192692400] Calculated distance between (7, 7) and (9, 4) = 5
[2025-05-28T17:22:15.192692400] Calculated distance between (7, 7) and (9, 9) = 4
